fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n_lt_5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,data_year,county_name,fips_full,naics_level,naics_prefix,qp1_usd,ap_usd,emp_noise_label,qp1_noise_label,ap_noise_label
48,201,339113,H,442,H,7258,H,27214,19,8.0,3.0,,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339113,7258000,27214000,medium,medium,medium
48,201,339114,J,6,H,76,H,298,3,,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339114,76000,298000,high,medium,medium
48,201,339115,J,74,J,868,J,3335,4,,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339115,868000,3335000,high,high,high
48,201,339116,H,378,H,4377,H,18137,44,27.0,9.0,5.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339116,4377000,18137000,medium,medium,medium
48,201,3399//,G,4142,G,66605,G,267702,210,101.0,42.0,27.0,26.0,9.0,,3.0,,,,,,,2023,"Harris County, TX",48201,4-digit,3399,66605000,267702000,low,low,low
48,201,33991/,G,118,H,1277,H,5143,16,10.0,,3.0,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,33991,1277000,5143000,low,medium,medium
48,201,339910,G,118,H,1277,H,5143,16,10.0,,3.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339910,1277000,5143000,low,medium,medium
48,201,33992/,H,176,G,2312,G,9713,10,4.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,33992,2312000,9713000,medium,low,low
48,201,339920,H,176,G,2312,G,9713,10,4.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339920,2312000,9713000,medium,low,low
48,201,33993/,J,18,H,110,H,413,4,3.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,33993,110000,413000,high,medium,medium
48,201,339930,J,18,H,110,H,413,4,3.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339930,110000,413000,high,medium,medium
48,201,33995/,G,1264,G,16926,G,69348,119,60.0,28.0,15.0,11.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,33995,16926000,69348000,low,low,low
48,201,339950,G,1264,G,16926,G,69348,119,60.0,28.0,15.0,11.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339950,16926000,69348000,low,low,low
48,201,33999/,H,2562,H,45942,H,182947,59,22.0,10.0,6.0,13.0,4.0,,3.0,,,,,,,2023,"Harris County, TX",48201,5-digit,33999,45942000,182947000,medium,medium,medium
48,201,339991,H,2252,H,43109,H,169336,27,4.0,3.0,3.0,10.0,3.0,,3.0,,,,,,,2023,"Harris County, TX",48201,6-digit,339991,43109000,169336000,medium,medium,medium
48,201,339999,G,281,G,2552,G,12269,30,17.0,7.0,3.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,339999,2552000,12269000,low,low,low
48,201,42----,G,128623,G,3809178,G,12712478,7109,3407.0,1316.0,1062.0,825.0,279.0,160.0,38.0,20.0,,,,,,2023,"Harris County, TX",48201,2-digit,42,3809178000,12712478000,low,low,low
48,201,423///,G,77277,G,1856027,G,7221314,4691,2101.0,924.0,770.0,572.0,194.0,108.0,17.0,4.0,,,,,,2023,"Harris County, TX",48201,3-digit,423,1856027000,7221314000,low,low,low
48,201,4231//,G,5917,G,121226,G,464289,366,156.0,68.0,75.0,40.0,17.0,9.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,4231,121226000,464289000,low,low,low
48,201,42311/,G,2000,G,56270,G,197567,81,37.0,12.0,11.0,11.0,5.0,4.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42311,56270000,197567000,low,low,low
48,201,423110,G,2000,G,56270,G,197567,81,37.0,12.0,11.0,11.0,5.0,4.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423110,56270000,197567000,low,low,low
48,201,42312/,H,2504,H,45982,H,184585,191,83.0,36.0,44.0,17.0,8.0,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42312,45982000,184585000,medium,medium,medium
48,201,423120,H,2504,H,45982,H,184585,191,83.0,36.0,44.0,17.0,8.0,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423120,45982000,184585000,medium,medium,medium
48,201,42313/,G,878,G,11576,G,57510,64,23.0,12.0,15.0,11.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42313,11576000,57510000,low,low,low
48,201,423130,G,878,G,11576,G,57510,64,23.0,12.0,15.0,11.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423130,11576000,57510000,low,low,low
48,201,42314/,J,535,J,7398,H,24627,30,13.0,8.0,5.0,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42314,7398000,24627000,high,high,medium
48,201,423140,J,535,J,7398,H,24627,30,13.0,8.0,5.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423140,7398000,24627000,high,high,medium
48,201,4232//,G,3369,G,59780,G,265090,223,108.0,42.0,32.0,28.0,9.0,,,,,,,,,2023,"Harris County, TX",48201,4-digit,4232,59780000,265090000,low,low,low
48,201,42321/,G,1562,G,26727,G,114623,102,51.0,17.0,13.0,14.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42321,26727000,114623000,low,low,low
48,201,423210,G,1562,G,26727,G,114623,102,51.0,17.0,13.0,14.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423210,26727000,114623000,low,low,low
48,201,42322/,G,1807,G,33053,G,150467,121,57.0,25.0,19.0,14.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42322,33053000,150467000,low,low,low
48,201,423220,G,1807,G,33053,G,150467,121,57.0,25.0,19.0,14.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423220,33053000,150467000,low,low,low
48,201,4233//,G,5612,G,106834,G,416419,344,125.0,67.0,72.0,56.0,16.0,8.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,4233,106834000,416419000,low,low,low
48,201,42331/,G,2017,G,37494,G,147067,106,34.0,19.0,23.0,20.0,7.0,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42331,37494000,147067000,low,low,low
48,201,423310,G,2017,G,37494,G,147067,106,34.0,19.0,23.0,20.0,7.0,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423310,37494000,147067000,low,low,low
48,201,42332/,G,1810,G,29661,G,119232,105,48.0,14.0,20.0,14.0,5.0,4.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42332,29661000,119232000,low,low,low
48,201,423320,G,1810,G,29661,G,119232,105,48.0,14.0,20.0,14.0,5.0,4.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423320,29661000,119232000,low,low,low
48,201,42333/,H,752,H,18636,H,62808,54,16.0,12.0,13.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42333,18636000,62808000,medium,medium,medium
48,201,423330,H,752,H,18636,H,62808,54,16.0,12.0,13.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423330,18636000,62808000,medium,medium,medium
48,201,42339/,G,1033,G,21043,G,87312,79,27.0,22.0,16.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42339,21043000,87312000,low,low,low
48,201,423390,G,1033,G,21043,G,87312,79,27.0,22.0,16.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423390,21043000,87312000,low,low,low
48,201,4234//,G,5019,G,111098,G,457035,452,254.0,77.0,60.0,42.0,14.0,4.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,4234,111098000,457035000,low,low,low
48,201,42341/,J,366,J,9441,J,34882,10,5.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42341,9441000,34882000,high,high,high
48,201,423410,J,366,J,9441,J,34882,10,5.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423410,9441000,34882000,high,high,high
48,201,42342/,H,790,H,13807,H,56782,69,41.0,7.0,8.0,9.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42342,13807000,56782000,medium,medium,medium
48,201,423420,H,790,H,13807,H,56782,69,41.0,7.0,8.0,9.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423420,13807000,56782000,medium,medium,medium
48,201,42343/,G,1382,G,40029,G,162390,100,48.0,19.0,15.0,12.0,3.0,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42343,40029000,162390000,low,low,low
48,201,423430,G,1382,G,40029,G,162390,100,48.0,19.0,15.0,12.0,3.0,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423430,40029000,162390000,low,low,low
48,201,42344/,G,655,G,10351,G,41785,78,41.0,17.0,13.0,5.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42344,10351000,41785000,low,low,low
48,201,423440,G,655,G,10351,G,41785,78,41.0,17.0,13.0,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423440,10351000,41785000,low,low,low
48,201,42345/,G,1433,G,29533,G,124324,143,92.0,21.0,15.0,10.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42345,29533000,124324000,low,low,low
48,201,423450,G,1433,G,29533,G,124324,143,92.0,21.0,15.0,10.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423450,29533000,124324000,low,low,low
48,201,42346/,H,48,G,584,G,2225,8,5.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42346,584000,2225000,medium,low,low
48,201,423460,H,48,G,584,G,2225,8,5.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423460,584000,2225000,medium,low,low
48,201,42349/,G,345,G,7353,G,34647,44,22.0,10.0,8.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42349,7353000,34647000,low,low,low
48,201,423490,G,345,G,7353,G,34647,44,22.0,10.0,8.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423490,7353000,34647000,low,low,low
48,201,4235//,G,8738,G,229020,G,905516,387,134.0,70.0,72.0,65.0,29.0,15.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,4235,229020000,905516000,low,low,low
48,201,42351/,G,8644,G,226488,G,895004,376,128.0,67.0,71.0,64.0,29.0,15.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42351,226488000,895004000,low,low,low
48,201,423510,G,8644,G,226488,G,895004,376,128.0,67.0,71.0,64.0,29.0,15.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423510,226488000,895004000,low,low,low
48,201,42352/,J,94,J,2532,J,10512,11,6.0,3.0,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42352,2532000,10512000,high,high,high
48,201,423520,J,94,J,2532,J,10512,11,6.0,3.0,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423520,2532000,10512000,high,high,high
48,201,4236//,G,10098,G,297235,G,1097382,475,214.0,97.0,68.0,57.0,16.0,18.0,3.0,,,,,,,2023,"Harris County, TX",48201,4-digit,4236,297235000,1097382000,low,low,low
48,201,42361/,G,7185,G,211588,G,770734,278,112.0,55.0,46.0,38.0,10.0,13.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42361,211588000,770734000,low,low,low
48,201,423610,G,7185,G,211588,G,770734,278,112.0,55.0,46.0,38.0,10.0,13.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423610,211588000,770734000,low,low,low
48,201,42362/,G,626,G,16119,G,61553,39,16.0,8.0,9.0,,3.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42362,16119000,61553000,low,low,low
48,201,423620,G,626,G,16119,G,61553,39,16.0,8.0,9.0,,3.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423620,16119000,61553000,low,low,low
48,201,42369/,G,2287,G,69528,G,265095,158,86.0,34.0,13.0,17.0,3.0,4.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42369,69528000,265095000,low,low,low
48,201,423690,G,2287,G,69528,G,265095,158,86.0,34.0,13.0,17.0,3.0,4.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423690,69528000,265095000,low,low,low
48,201,4237//,G,6890,G,155687,G,705200,389,152.0,89.0,72.0,49.0,17.0,8.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,4237,155687000,705200000,low,low,low
48,201,42371/,G,2479,G,41484,G,183079,147,56.0,38.0,30.0,13.0,5.0,5.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42371,41484000,183079000,low,low,low
48,201,423710,G,2479,G,41484,G,183079,147,56.0,38.0,30.0,13.0,5.0,5.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423710,41484000,183079000,low,low,low
48,201,42372/,H,1355,G,38269,G,125419,97,29.0,23.0,20.0,21.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42372,38269000,125419000,medium,low,low
48,201,423720,H,1355,G,38269,G,125419,97,29.0,23.0,20.0,21.0,4.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423720,38269000,125419000,medium,low,low
48,201,42373/,H,2706,H,68801,H,368560,125,57.0,25.0,20.0,13.0,5.0,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42373,68801000,368560000,medium,medium,medium
48,201,423730,H,2706,H,68801,H,368560,125,57.0,25.0,20.0,13.0,5.0,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423730,68801000,368560000,medium,medium,medium
48,201,42374/,G,350,H,7133,G,28142,20,10.0,3.0,,,3.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42374,7133000,28142000,low,medium,low
48,201,423740,G,350,H,7133,G,28142,20,10.0,3.0,,,3.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423740,7133000,28142000,low,medium,low
48,201,4238//,G,25785,G,682447,G,2530465,1467,619.0,297.0,257.0,189.0,59.0,37.0,7.0,,,,,,,2023,"Harris County, TX",48201,4-digit,4238,682447000,2530465000,low,low,low
48,201,42381/,G,1760,G,43755,G,171246,73,32.0,10.0,11.0,12.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42381,43755000,171246000,low,low,low
48,201,423810,G,1760,G,43755,G,171246,73,32.0,10.0,11.0,12.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423810,43755000,171246000,low,low,low
48,201,42382/,G,669,G,11302,G,48794,40,10.0,10.0,11.0,8.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42382,11302000,48794000,low,low,low
48,201,423820,G,669,G,11302,G,48794,40,10.0,10.0,11.0,8.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423820,11302000,48794000,low,low,low
48,201,42383/,G,17151,G,488126,G,1761933,932,403.0,187.0,149.0,123.0,39.0,23.0,6.0,,,,,,,2023,"Harris County, TX",48201,5-digit,42383,488126000,1761933000,low,low,low
48,201,423830,G,17151,G,488126,G,1761933,932,403.0,187.0,149.0,123.0,39.0,23.0,6.0,,,,,,,2023,"Harris County, TX",48201,6-digit,423830,488126000,1761933000,low,low,low
48,201,42384/,G,4920,G,113309,G,435578,293,115.0,58.0,62.0,37.0,11.0,10.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42384,113309000,435578000,low,low,low
48,201,423840,G,4920,G,113309,G,435578,293,115.0,58.0,62.0,37.0,11.0,10.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423840,113309000,435578000,low,low,low
48,201,42385/,G,641,H,12451,H,50069,73,32.0,19.0,15.0,5.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42385,12451000,50069000,low,medium,medium
48,201,423850,G,641,H,12451,H,50069,73,32.0,19.0,15.0,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423850,12451000,50069000,low,medium,medium
48,201,42386/,G,644,G,13504,G,62845,56,27.0,13.0,9.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42386,13504000,62845000,low,low,low
48,201,423860,G,644,G,13504,G,62845,56,27.0,13.0,9.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423860,13504000,62845000,low,low,low
48,201,4239//,G,5849,G,92700,G,379918,588,339.0,117.0,62.0,46.0,17.0,7.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,4239,92700000,379918000,low,low,low
48,201,42391/,G,648,G,11151,G,50392,65,28.0,16.0,13.0,7.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42391,11151000,50392000,low,low,low
48,201,423910,G,648,G,11151,G,50392,65,28.0,16.0,13.0,7.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423910,11151000,50392000,low,low,low
48,201,42392/,G,71,G,569,G,2552,22,17.0,4.0,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42392,569000,2552000,low,low,low
48,201,423920,G,71,G,569,G,2552,22,17.0,4.0,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423920,569000,2552000,low,low,low
48,201,42393/,G,2260,G,33046,G,131703,174,78.0,40.0,23.0,23.0,8.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42393,33046000,131703000,low,low,low
48,201,423930,G,2260,G,33046,G,131703,174,78.0,40.0,23.0,23.0,8.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423930,33046000,131703000,low,low,low
48,201,42394/,G,574,G,9164,G,41158,123,85.0,23.0,11.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42394,9164000,41158000,low,low,low
48,201,423940,G,574,G,9164,G,41158,123,85.0,23.0,11.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,423940,9164000,41158000,low,low,low
48,201,42399/,G,2296,G,38770,G,154113,204,131.0,34.0,14.0,12.0,8.0,5.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42399,38770000,154113000,low,low,low
48,201,423990,G,2296,G,38770,G,154113,204,131.0,34.0,14.0,12.0,8.0,5.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,423990,38770000,154113000,low,low,low
48,201,424///,G,47936,G,1885672,G,5201744,1839,885.0,316.0,246.0,226.0,78.0,50.0,21.0,16.0,,,,,,2023,"Harris County, TX",48201,3-digit,424,1885672000,5201744000,low,low,low
48,201,4241//,G,1679,G,30746,G,117624,101,45.0,13.0,20.0,18.0,3.0,,,,,,,,,2023,"Harris County, TX",48201,4-digit,4241,30746000,117624000,low,low,low
48,201,42411/,G,122,G,2888,G,9496,11,6.0,,,3.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42411,2888000,9496000,low,low,low
48,201,424110,G,122,G,2888,G,9496,11,6.0,,,3.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424110,2888000,9496000,low,low,low
48,201,42412/,G,820,G,12601,G,48879,36,19.0,,8.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42412,12601000,48879000,low,low,low
48,201,424120,G,820,G,12601,G,48879,36,19.0,,8.0,4.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424120,12601000,48879000,low,low,low
48,201,42413/,G,737,H,15257,G,59249,54,20.0,11.0,10.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42413,15257000,59249000,low,medium,low
48,201,424130,G,737,H,15257,G,59249,54,20.0,11.0,10.0,11.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424130,15257000,59249000,low,medium,low
48,201,4242//,G,2745,G,47949,G,221037,121,68.0,20.0,12.0,9.0,6.0,4.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,4242,47949000,221037000,low,low,low
48,201,42421/,G,2745,G,47949,G,221037,121,68.0,20.0,12.0,9.0,6.0,4.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42421,47949000,221037000,low,low,low
48,201,424210,G,2745,G,47949,G,221037,121,68.0,20.0,12.0,9.0,6.0,4.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,424210,47949000,221037000,low,low,low
48,201,4243//,G,2092,G,16594,G,71054,163,89.0,36.0,14.0,12.0,8.0,4.0,,,,,,,,2023,"Harris County, TX",48201,4-digit,4243,16594000,71054000,low,low,low
48,201,42431/,G,297,G,2201,G,9431,41,28.0,4.0,6.0,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42431,2201000,9431000,low,low,low
48,201,424310,G,297,G,2201,G,9431,41,28.0,4.0,6.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424310,2201000,9431000,low,low,low
48,201,42432/,G,607,G,5275,G,23700,35,13.0,12.0,4.0,3.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42432,5275000,23700000,low,low,low
48,201,424320,G,607,G,5275,G,23700,35,13.0,12.0,4.0,3.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424320,5275000,23700000,low,low,low
48,201,42433/,G,1021,G,7353,G,31290,72,38.0,18.0,3.0,6.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42433,7353000,31290000,low,low,low
48,201,424330,G,1021,G,7353,G,31290,72,38.0,18.0,3.0,6.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424330,7353000,31290000,low,low,low
48,201,42434/,J,167,H,1765,H,6633,15,10.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42434,1765000,6633000,high,medium,medium
48,201,424340,J,167,H,1765,H,6633,15,10.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424340,1765000,6633000,high,medium,medium
48,201,4244//,G,13433,H,285568,H,1017093,496,218.0,80.0,66.0,87.0,20.0,13.0,7.0,5.0,,,,,,2023,"Harris County, TX",48201,4-digit,4244,285568000,1017093000,low,medium,medium
48,201,42441/,H,3527,J,153898,J,470821,55,25.0,11.0,,7.0,3.0,3.0,3.0,,,,,,,2023,"Harris County, TX",48201,5-digit,42441,153898000,470821000,medium,high,high
48,201,424410,H,3527,J,153898,J,470821,55,25.0,11.0,,7.0,3.0,3.0,3.0,,,,,,,2023,"Harris County, TX",48201,6-digit,424410,153898000,470821000,medium,high,high
48,201,42442/,H,2516,H,35811,H,149622,49,19.0,,6.0,13.0,4.0,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42442,35811000,149622000,medium,medium,medium
48,201,424420,H,2516,H,35811,H,149622,49,19.0,,6.0,13.0,4.0,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,424420,35811000,149622000,medium,medium,medium
48,201,42443/,H,451,H,5194,H,24323,24,10.0,,4.0,7.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42443,5194000,24323000,medium,medium,medium
48,201,424430,H,451,H,5194,H,24323,24,10.0,,4.0,7.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424430,5194000,24323000,medium,medium,medium
48,201,42445/,G,330,G,4830,G,18845,22,15.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42445,4830000,18845000,low,low,low
48,201,424450,G,330,G,4830,G,18845,22,15.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424450,4830000,18845000,low,low,low
48,201,42446/,G,248,G,2571,G,11260,24,12.0,,7.0,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42446,2571000,11260000,low,low,low
48,201,424460,G,248,G,2571,G,11260,24,12.0,,7.0,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424460,2571000,11260000,low,low,low
48,201,42447/,H,1022,H,15334,H,59928,34,9.0,9.0,7.0,5.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42447,15334000,59928000,medium,medium,medium
48,201,424470,H,1022,H,15334,H,59928,34,9.0,9.0,7.0,5.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424470,15334000,59928000,medium,medium,medium
48,201,42448/,G,1386,G,18065,G,70638,80,29.0,15.0,14.0,16.0,3.0,3.0,,,,,,,,2023,"Harris County, TX",48201,5-digit,42448,18065000,70638000,low,low,low
48,201,424480,G,1386,G,18065,G,70638,80,29.0,15.0,14.0,16.0,3.0,3.0,,,,,,,,2023,"Harris County, TX",48201,6-digit,424480,18065000,70638000,low,low,low
48,201,42449/,G,3952,G,49852,G,211584,207,98.0,38.0,25.0,35.0,6.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42449,49852000,211584000,low,low,low
48,201,424490,G,3952,G,49852,G,211584,207,98.0,38.0,25.0,35.0,6.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424490,49852000,211584000,low,low,low
48,201,4245//,G,246,G,5687,G,25662,18,9.0,3.0,,3.0,,,,,,,,,,2023,"Harris County, TX",48201,4-digit,4245,5687000,25662000,low,low,low
48,201,42451/,G,231,G,5501,G,24876,12,4.0,,,3.0,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42451,5501000,24876000,low,low,low
48,201,424510,G,231,G,5501,G,24876,12,4.0,,,3.0,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424510,5501000,24876000,low,low,low
48,201,42459/,J,14,G,180,G,759,5,4.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42459,180000,759000,high,low,low
48,201,424590,J,14,G,180,G,759,5,4.0,,,,,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424590,180000,759000,high,low,low
48,201,4246//,G,12453,G,457365,G,1430507,359,169.0,50.0,55.0,48.0,20.0,10.0,,4.0,,,,,,2023,"Harris County, TX",48201,4-digit,4246,457365000,1430507000,low,low,low
48,201,42461/,G,2115,G,57438,G,227965,87,46.0,9.0,12.0,12.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,5-digit,42461,57438000,227965000,low,low,low
48,201,424610,G,2115,G,57438,G,227965,87,46.0,9.0,12.0,12.0,5.0,,,,,,,,,2023,"Harris County, TX",48201,6-digit,424610,57438000,227965000,low,low,low
48,201,42469/,G,10338,G,399927,G,1202542,272,123.0,41.0,43.0,36.0,15.0,9.0,,4.0,,,,,,2023,"Harris County, TX",48201,5-digit,42469,399927000,1202542000,low,low,low
48,201,424690,G,10338,G,399927,G,1202542,272,123.0,41.0,43.0,36.0,15.0,9.0,,4.0,,,,,,2023,"Harris County, TX",48201,6-digit,424690,399927000,1202542000,low,low,low
